,0
2494,STEAM_0:0:96011790
2495,STEAM_0:0:43734840
2496,STEAM_0:0:509878501
2497,STEAM_0:1:208521140
2498,STEAM_0:0:635459362
2499,STEAM_0:1:604916840
2500,STEAM_0:0:596600707
2501,STEAM_0:1:521574558
2502,STEAM_0:0:567968248
2503,STEAM_0:1:590189370
2504,STEAM_0:1:431333023
2505,STEAM_0:1:474055570
2506,STEAM_0:0:74573692
2507,STEAM_0:0:587061024
2508,STEAM_0:1:772390029
2509,STEAM_0:1:241888480
2510,STEAM_0:0:448003347
2511,STEAM_0:0:103296290
2512,STEAM_0:0:456351889
2513,STEAM_0:1:157093449
2514,STEAM_0:0:194680234
2515,STEAM_0:0:757353205
2516,STEAM_0:0:74827542
2517,STEAM_0:1:531220229
2518,STEAM_0:0:52420679
2519,STEAM_0:0:710484776
2520,STEAM_0:1:692080373
2521,STEAM_0:0:534855455
2522,STEAM_0:1:169429280
2523,err_12523
2524,STEAM_0:0:203679199
2525,STEAM_0:1:42541424
2526,STEAM_0:1:686077295
2527,STEAM_0:1:206317243
2528,STEAM_0:0:428016425
2529,STEAM_0:0:139448568
2530,STEAM_0:1:219141570
2531,STEAM_0:0:762757857
2532,STEAM_0:0:511446322
2533,STEAM_0:1:424712092
2534,STEAM_0:0:611833842
2535,STEAM_0:0:180563347
2536,STEAM_0:0:422714997
2537,STEAM_0:0:721519580
2538,STEAM_0:1:177224669
2539,STEAM_0:1:603758232
2540,STEAM_0:1:451407413
2541,STEAM_0:1:767942965
2542,STEAM_0:1:238087638
2543,STEAM_0:1:786742990
2544,STEAM_0:1:99109203
2545,STEAM_0:1:65516297
2546,STEAM_0:0:41435470
2547,STEAM_0:1:512443916
2548,STEAM_0:0:658102846
2549,STEAM_0:0:66954889
2550,STEAM_0:0:539217035
2551,STEAM_0:1:96035484
2552,STEAM_0:1:505074081
2553,STEAM_0:1:227058536
2554,STEAM_0:0:69939929
2555,STEAM_0:0:225584648
2556,STEAM_0:1:159841054
2557,STEAM_0:0:692571402
2558,err_12558
2559,STEAM_0:1:66202170
2560,STEAM_0:0:558847451
2561,STEAM_0:1:55549117
2562,STEAM_0:1:220915189
2563,STEAM_0:0:471471321
2564,STEAM_0:0:95273867
2565,STEAM_0:0:49914848
2566,STEAM_0:1:418596155
2567,STEAM_0:0:163231145
2568,STEAM_0:0:664462931
2569,STEAM_0:0:70714367
2570,STEAM_0:1:123238287
2571,STEAM_0:0:204235773
2572,STEAM_0:1:104287933
2573,STEAM_0:0:136277340
2574,STEAM_0:0:195106646
2575,STEAM_0:1:212656405
2576,STEAM_0:0:223230409
2577,STEAM_0:1:643359222
2578,STEAM_0:1:445627828
2579,STEAM_0:1:149899755
2580,STEAM_0:1:458943319
2581,STEAM_0:0:162333339
2582,STEAM_0:1:147555168
2583,STEAM_0:0:439470839
2584,STEAM_0:1:452188074
2585,STEAM_0:1:113635322
2586,STEAM_0:0:587204721
2587,err_12587
2588,STEAM_0:1:768455450
2589,STEAM_0:1:776021639
2590,STEAM_0:0:686168184
2591,STEAM_0:1:760848813
2592,STEAM_0:0:52639159
2593,STEAM_0:1:64982471
2594,STEAM_0:0:535016938
2595,STEAM_0:1:71943202
2596,STEAM_0:1:565251365
2597,STEAM_0:1:768421799
2598,STEAM_0:0:526010450
2599,STEAM_0:1:157579470
2600,STEAM_0:1:537646757
2601,STEAM_0:0:441156329
2602,STEAM_0:1:761106150
2603,STEAM_0:1:114774046
2604,STEAM_0:0:94156757
2605,STEAM_0:0:14805298
2606,STEAM_0:0:579738504
2607,STEAM_0:0:589424066
2608,STEAM_0:1:536313885
2609,STEAM_0:0:625935516
2610,STEAM_0:1:536317994
2611,STEAM_0:0:568077730
2612,STEAM_0:0:478491378
2613,STEAM_0:1:60872320
2614,STEAM_0:1:703488557
2615,STEAM_0:0:475815523
2616,STEAM_0:0:200163531
2617,STEAM_0:0:245904559
2618,STEAM_0:1:700638135
2619,STEAM_0:1:242842071
2620,STEAM_0:0:34217469
2621,STEAM_0:1:554524861
2622,STEAM_0:1:711723259
2623,STEAM_0:0:34044652
2624,STEAM_0:1:534682730
2625,STEAM_0:1:429817432
2626,STEAM_0:0:555603777
2627,STEAM_0:1:608535739
2628,err_12628
2629,STEAM_0:0:562201567
2630,STEAM_0:1:38546926
2631,STEAM_0:0:208985736
2632,STEAM_0:1:612314189
2633,STEAM_0:0:446715097
2634,STEAM_0:0:632870714
2635,STEAM_0:1:754515718
2636,STEAM_0:1:655656355
2637,STEAM_0:0:565911753
2638,STEAM_0:1:649571866
2639,STEAM_0:1:231475196
2640,STEAM_0:0:950787
2641,STEAM_0:1:162755666
2642,STEAM_0:1:446628725
2643,STEAM_0:1:807039833
2644,STEAM_0:0:207844427
2645,STEAM_0:0:191381039
2646,STEAM_0:0:648653332
2647,err_12647
2648,STEAM_0:1:161585319
2649,STEAM_0:1:435375383
2650,STEAM_0:1:236000272
2651,STEAM_0:1:678638120
2652,err_12652
2653,STEAM_0:1:769653055
2654,STEAM_0:0:532191199
2655,STEAM_0:1:429485054
2656,STEAM_0:0:645420586
2657,STEAM_0:1:518597054
2658,STEAM_0:0:81935686
2659,STEAM_0:0:530056682
2660,STEAM_0:0:794390408
2661,STEAM_0:0:422530198
2662,STEAM_0:1:153773789
2663,STEAM_0:1:420111799
2664,STEAM_0:1:566071712
2665,err_12665
2666,STEAM_0:0:36464742
2667,STEAM_0:1:218907603
2668,STEAM_0:0:631896016
2669,STEAM_0:0:778301443
2670,STEAM_0:0:241245973
2671,STEAM_0:1:211756914
2672,STEAM_0:1:495396582
2673,STEAM_0:1:229711190
2674,err_12674
2675,STEAM_0:1:476475789
2676,STEAM_0:1:238445598
2677,STEAM_0:0:773797634
2678,STEAM_0:0:495283800
2679,STEAM_0:1:189943440
2680,STEAM_0:0:586468722
2681,STEAM_0:0:583731955
2682,STEAM_0:0:478924218
2683,STEAM_0:0:34229062
2684,STEAM_0:1:49411705
2685,STEAM_0:1:6608641
2686,STEAM_0:1:633967957
2687,STEAM_0:1:654790156
2688,STEAM_0:1:177345861
2689,STEAM_0:0:31895516
2690,STEAM_0:1:611935062
2691,STEAM_0:0:588778926
2692,STEAM_0:0:576737768
2693,STEAM_0:0:545605211
2694,STEAM_0:0:805897389
2695,STEAM_0:1:70147572
2696,STEAM_0:1:566465996
2697,STEAM_0:1:40791513
2698,STEAM_0:1:246219541
2699,STEAM_0:1:488576951
2700,STEAM_0:1:807396079
2701,STEAM_0:1:190625269
2702,STEAM_0:1:572163400
2703,STEAM_0:1:54797689
2704,STEAM_0:0:42877582
2705,STEAM_0:1:230811502
2706,STEAM_0:0:52450200
2707,STEAM_0:1:627565498
2708,STEAM_0:1:591287880
2709,STEAM_0:1:686227957
2710,STEAM_0:1:204149768
2711,STEAM_0:1:590635841
2712,STEAM_0:1:56528426
2713,STEAM_0:0:169283304
2714,STEAM_0:1:520964000
2715,STEAM_0:1:44142705
2716,STEAM_0:0:189006267
2717,STEAM_0:0:604121130
2718,STEAM_0:1:46295482
2719,STEAM_0:1:714669814
2720,STEAM_0:0:531737521
2721,STEAM_0:0:614171578
2722,STEAM_0:1:91297923
2723,STEAM_0:1:569397591
2724,STEAM_0:1:220254591
2725,STEAM_0:1:754492689
2726,STEAM_0:0:786661294
2727,STEAM_0:1:127322111
2728,STEAM_0:0:789263622
2729,STEAM_0:1:238587411
2730,STEAM_0:1:763832393
2731,STEAM_0:1:532207819
2732,STEAM_0:0:142873442
2733,STEAM_0:0:136321526
2734,STEAM_0:1:713171432
2735,STEAM_0:1:181533369
2736,STEAM_0:0:589776399
2737,STEAM_0:1:742571615
2738,STEAM_0:0:686126660
2739,STEAM_0:0:802837063
2740,STEAM_0:1:600969532
2741,STEAM_0:1:739443626
2742,STEAM_0:1:151563929
2743,err_12743
2744,STEAM_0:0:438053957
2745,STEAM_0:1:201011072
2746,STEAM_0:0:599441634
2747,STEAM_0:1:53689610
2748,STEAM_0:0:587066210
2749,STEAM_0:1:97441677
2750,STEAM_0:0:205176777
2751,err_12751
2752,STEAM_0:1:809564292
2753,STEAM_0:1:620637771
2754,STEAM_0:1:707790994
2755,STEAM_0:1:168135026
2756,STEAM_0:0:539632154
2757,STEAM_0:0:586847988
2758,err_12758
2759,STEAM_0:1:699685984
2760,STEAM_0:0:598181577
2761,STEAM_0:0:521726643
2762,STEAM_0:1:692123903
2763,STEAM_0:0:432516528
2764,STEAM_0:0:218764800
2765,STEAM_0:0:153959833
2766,STEAM_0:1:609425587
2767,STEAM_0:1:590722814
2768,STEAM_0:1:69183941
2769,STEAM_0:0:1454013
2770,STEAM_0:1:68633077
2771,STEAM_0:1:169788697
2772,STEAM_0:1:236691025
2773,err_12773
2774,STEAM_0:0:454828351
2775,STEAM_0:1:15031425
2776,STEAM_0:1:743405806
2777,STEAM_0:1:562000436
2778,STEAM_0:0:110457203
2779,STEAM_0:1:89885516
2780,STEAM_0:1:625876507
2781,STEAM_0:1:534844612
2782,STEAM_0:0:712532981
2783,err_12783
2784,STEAM_0:1:212639727
2785,STEAM_0:1:543657222
2786,STEAM_0:0:174182042
2787,STEAM_0:0:740346145
2788,STEAM_0:0:710092179
2789,STEAM_0:1:404468338
2790,STEAM_0:0:753419773
2791,STEAM_0:0:711919379
2792,err_12792
2793,STEAM_0:1:769925948
2794,STEAM_0:0:70898546
2795,STEAM_0:0:722499562
2796,STEAM_0:0:71008079
2797,STEAM_0:0:795685440
2798,STEAM_0:0:655834281
2799,STEAM_0:0:610720351
2800,STEAM_0:1:753336193
2801,STEAM_0:1:71075970
2802,STEAM_0:0:512042566
2803,STEAM_0:1:429290866
2804,STEAM_0:1:190199437
2805,STEAM_0:1:706848056
2806,STEAM_0:1:582355241
2807,STEAM_0:0:639951023
2808,STEAM_0:0:147607071
2809,STEAM_0:0:179271319
2810,STEAM_0:0:214742117
2811,STEAM_0:1:626533875
2812,STEAM_0:0:599761266
2813,STEAM_0:0:440858649
2814,STEAM_0:0:610963049
2815,STEAM_0:0:758003488
2816,STEAM_0:0:556810132
2817,STEAM_0:0:624260910
2818,STEAM_0:1:68943513
2819,STEAM_0:1:580997682
2820,STEAM_0:1:67201970
2821,STEAM_0:1:64874752
2822,STEAM_0:1:453109254
2823,STEAM_0:1:116739331
2824,STEAM_0:0:53472419
2825,STEAM_0:0:678538760
2826,STEAM_0:1:200218684
2827,STEAM_0:0:586860123
2828,STEAM_0:0:49600116
2829,STEAM_0:1:200818951
2830,STEAM_0:0:175625002
2831,STEAM_0:0:207872713
2832,STEAM_0:1:653500550
2833,STEAM_0:0:559002661
2834,STEAM_0:0:420323132
2835,STEAM_0:1:612220177
2836,STEAM_0:0:798481676
2837,STEAM_0:0:437940374
2838,STEAM_0:0:551500463
2839,STEAM_0:1:611367912
2840,STEAM_0:1:808639368
2841,STEAM_0:1:117048797
2842,STEAM_0:1:562872285
2843,STEAM_0:1:155363
2844,STEAM_0:0:183811747
2845,STEAM_0:1:801631151
2846,STEAM_0:0:617914082
2847,STEAM_0:1:762646496
2848,STEAM_0:0:725426140
2849,STEAM_0:0:631228851
2850,STEAM_0:0:443545402
2851,STEAM_0:1:740404520
2852,STEAM_0:0:631557790
2853,STEAM_0:0:699704166
2854,STEAM_0:1:88457333
2855,STEAM_0:1:759918414
2856,STEAM_0:1:55095917
2857,STEAM_0:1:502796861
2858,STEAM_0:0:623845578
2859,STEAM_0:0:648601282
2860,STEAM_0:0:741532336
2861,STEAM_0:1:240230037
2862,STEAM_0:1:35404675
2863,STEAM_0:0:712807548
2864,STEAM_0:1:704017859
2865,STEAM_0:1:530225151
2866,STEAM_0:0:243852276
2867,STEAM_0:0:168337588
2868,STEAM_0:0:683620330
2869,STEAM_0:1:502036124
2870,STEAM_0:1:756499731
2871,STEAM_0:0:521558013
2872,STEAM_0:0:809961637
2873,STEAM_0:0:73199982
2874,STEAM_0:0:572912363
2875,STEAM_0:0:216794340
2876,STEAM_0:1:72541928
2877,STEAM_0:1:659872834
2878,STEAM_0:1:173260219
2879,STEAM_0:1:199752088
2880,STEAM_0:1:619881112
2881,STEAM_0:1:515632863
2882,STEAM_0:0:609727743
2883,STEAM_0:1:458477371
2884,STEAM_0:0:50050000
2885,err_12885
2886,STEAM_0:0:563297363
2887,STEAM_0:1:186348044
2888,STEAM_0:0:549218665
2889,STEAM_0:1:548077681
2890,STEAM_0:0:609355814
2891,STEAM_0:0:208752965
2892,STEAM_0:1:774501290
2893,STEAM_0:1:642100720
2894,STEAM_0:1:110101074
2895,STEAM_0:1:220708051
2896,STEAM_0:1:502404391
2897,STEAM_0:0:754400641
2898,STEAM_0:0:239870302
2899,STEAM_0:0:621191495
2900,STEAM_0:1:421920304
2901,STEAM_0:1:217330612
2902,STEAM_0:1:666841403
2903,STEAM_0:1:99056665
2904,STEAM_0:1:558868174
2905,STEAM_0:0:605686761
2906,STEAM_0:1:213379613
2907,STEAM_0:1:571386864
2908,err_12908
2909,STEAM_0:1:64689299
2910,STEAM_0:1:649657767
2911,STEAM_0:1:477004712
2912,STEAM_0:1:736081972
2913,STEAM_0:1:601049138
2914,STEAM_0:1:511996825
2915,STEAM_0:0:141983076
2916,STEAM_0:1:34382592
2917,STEAM_0:1:743364227
2918,STEAM_0:1:736781568
2919,STEAM_0:1:231183211
2920,STEAM_0:0:173585774
2921,STEAM_0:0:447699268
2922,STEAM_0:0:776785514
2923,STEAM_0:1:219367847
2924,STEAM_0:1:589563454
2925,err_12925
2926,STEAM_0:0:612148933
2927,STEAM_0:1:518294974
2928,STEAM_0:0:450738071
2929,STEAM_0:0:457112198
2930,STEAM_0:1:633682340
2931,STEAM_0:0:239958745
2932,STEAM_0:1:94024617
2933,STEAM_0:1:182463318
2934,STEAM_0:1:515909333
2935,STEAM_0:0:510642852
2936,STEAM_0:1:592261657
2937,STEAM_0:0:710886603
2938,STEAM_0:0:509272624
2939,STEAM_0:0:807863825
2940,STEAM_0:0:126679608
2941,STEAM_0:0:92442707
2942,err_12942
2943,STEAM_0:1:49711345
2944,STEAM_0:1:197265036
2945,STEAM_0:1:554512793
2946,STEAM_0:0:454581207
2947,STEAM_0:0:507337554
2948,STEAM_0:0:422139591
2949,STEAM_0:0:562952296
2950,STEAM_0:0:435186847
2951,STEAM_0:0:578699725
2952,STEAM_0:0:621755093
2953,STEAM_0:1:507211645
2954,STEAM_0:1:581517865
2955,STEAM_0:1:463916686
2956,STEAM_0:0:686190705
2957,STEAM_0:1:643227448
2958,STEAM_0:0:509536802
2959,STEAM_0:1:116121128
2960,STEAM_0:0:437227129
2961,STEAM_0:0:511500952
2962,STEAM_0:1:37315071
2963,STEAM_0:1:111292714
2964,STEAM_0:1:120614676
2965,STEAM_0:0:171360433
2966,STEAM_0:1:580510494
2967,STEAM_0:1:514361030
2968,STEAM_0:0:778685247
2969,STEAM_0:0:47386610
2970,STEAM_0:1:54233046
2971,STEAM_0:0:38929413
2972,STEAM_0:1:709431260
2973,STEAM_0:1:220314138
2974,STEAM_0:0:789369552
2975,STEAM_0:1:387464931
2976,STEAM_0:0:175959299
2977,STEAM_0:1:20815344
2978,STEAM_0:0:100704685
2979,STEAM_0:0:702878062
2980,STEAM_0:1:598522944
2981,STEAM_0:1:556035237
2982,STEAM_0:1:203587760
2983,STEAM_0:0:63020744
2984,STEAM_0:1:63312040
2985,STEAM_0:0:226913425
2986,STEAM_0:0:179446228
2987,STEAM_0:1:559265353
2988,STEAM_0:1:169350211
2989,STEAM_0:1:734304660
2990,STEAM_0:1:118438377
2991,STEAM_0:1:809430070
2992,STEAM_0:1:195903685
2993,STEAM_0:0:509824420
2994,STEAM_0:1:454933763
2995,STEAM_0:1:554684544
2996,STEAM_0:1:239495456
2997,STEAM_0:0:501596799
2998,err_12998
2999,STEAM_0:0:451824137
3000,STEAM_0:0:434169228
3001,STEAM_0:0:426067372
3002,STEAM_0:0:159258498
3003,STEAM_0:1:516969107
3004,STEAM_0:0:238463196
3005,err_13005
3006,STEAM_0:0:101012834
3007,STEAM_0:0:714689818
3008,STEAM_0:1:452146171
3009,STEAM_0:1:753169873
3010,STEAM_0:0:89007294
3011,STEAM_0:0:529031418
3012,STEAM_0:1:806190239
3013,STEAM_0:0:175402287
3014,STEAM_0:0:25131798
3015,STEAM_0:1:500861974
3016,STEAM_0:0:96405057
3017,STEAM_0:0:644809178
3018,STEAM_0:0:236527938
3019,STEAM_0:1:610123267
3020,STEAM_0:1:49147954
3021,STEAM_0:1:807319137
3022,STEAM_0:1:202392206
3023,STEAM_0:1:438468032
3024,STEAM_0:0:621174980
3025,STEAM_0:1:444327909
3026,STEAM_0:0:186594214
3027,STEAM_0:1:67074192
3028,STEAM_0:0:213789991
3029,STEAM_0:1:155516432
3030,STEAM_0:1:417616353
3031,err_13031
3032,err_13032
3033,STEAM_0:0:84643101
3034,STEAM_0:0:218349622
3035,STEAM_0:1:627904016
3036,err_13036
3037,STEAM_0:1:700623524
3038,STEAM_0:0:436782895
3039,STEAM_0:1:78445916
3040,err_13040
3041,STEAM_0:0:447881422
3042,err_13042
3043,STEAM_0:1:715851583
3044,STEAM_0:0:527698304
3045,STEAM_0:1:83078496
3046,STEAM_0:1:216300296
3047,STEAM_0:0:91909684
3048,STEAM_0:0:584970266
3049,STEAM_0:1:576712454
3050,STEAM_0:1:657384366
3051,STEAM_0:0:452370123
3052,STEAM_0:0:230113959
3053,STEAM_0:1:536038757
3054,STEAM_0:1:203994835
3055,STEAM_0:1:531776259
3056,STEAM_0:1:200980460
3057,STEAM_0:1:166354645
3058,STEAM_0:0:568553825
3059,STEAM_0:1:237489814
3060,STEAM_0:0:580228837
3061,STEAM_0:0:425475409
3062,err_13062
3063,STEAM_0:1:640767337
3064,STEAM_0:1:467363170
3065,STEAM_0:0:110289643
3066,STEAM_0:0:226168114
3067,err_13067
3068,err_13068
3069,STEAM_0:0:800274160
3070,err_13070
3071,STEAM_0:1:554584222
3072,STEAM_0:1:100430561
3073,err_13073
3074,STEAM_0:0:88722172
3075,STEAM_0:1:30884755
3076,STEAM_0:0:94580563
3077,err_13077
3078,STEAM_0:0:776438161
3079,err_13079
3080,STEAM_0:1:780898015
3081,STEAM_0:1:640718047
3082,STEAM_0:0:242219085
3083,STEAM_0:1:800638278
3084,STEAM_0:0:513984991
3085,STEAM_0:1:161653718
3086,STEAM_0:1:686139665
3087,STEAM_0:1:561157161
3088,STEAM_0:1:721622310
3089,STEAM_0:1:444318814
3090,STEAM_0:0:541287629
3091,STEAM_0:0:189553592
3092,STEAM_0:0:176511426
3093,STEAM_0:1:418846725
3094,STEAM_0:1:768264601
3095,STEAM_0:0:423728169
3096,STEAM_0:0:152479383
3097,STEAM_0:0:732636824
3098,STEAM_0:0:712813968
3099,STEAM_0:1:788913938
3100,STEAM_0:1:466841211
3101,STEAM_0:1:189296640
3102,STEAM_0:0:797445022
3103,STEAM_0:1:181893475
3104,STEAM_0:0:218639241
3105,STEAM_0:0:203009297
3106,STEAM_0:1:236914543
3107,STEAM_0:0:678046772
3108,STEAM_0:1:593782933
3109,STEAM_0:0:626755212
3110,STEAM_0:0:628728216
3111,STEAM_0:0:663965212
3112,STEAM_0:1:224940053
3113,STEAM_0:1:530564415
3114,STEAM_0:1:452385504
3115,STEAM_0:0:70028929
3116,STEAM_0:1:427973532
3117,STEAM_0:0:811335526
3118,STEAM_0:1:116121873
3119,STEAM_0:1:436889392
3120,STEAM_0:1:552314
3121,err_13121
3122,STEAM_0:1:151947627
3123,STEAM_0:0:743333531
3124,STEAM_0:1:187357878
3125,STEAM_0:0:82643563
3126,STEAM_0:0:420285356
3127,STEAM_0:1:591184749
3128,STEAM_0:1:783882786
3129,STEAM_0:1:634030814
3130,STEAM_0:1:225811
3131,STEAM_0:0:760090557
3132,STEAM_0:1:551832741
3133,STEAM_0:0:446701702
3134,STEAM_0:0:709873173
3135,STEAM_0:1:631652864
3136,STEAM_0:0:81842922
3137,STEAM_0:1:107248111
3138,STEAM_0:0:616312298
3139,STEAM_0:1:809971056
3140,STEAM_0:1:636455842
3141,STEAM_0:0:806962005
3142,STEAM_0:0:464228504
3143,STEAM_0:0:704879978
3144,STEAM_0:0:569541277
3145,STEAM_0:0:782187352
3146,STEAM_0:0:95367686
3147,STEAM_0:1:809961624
3148,STEAM_0:1:115357981
3149,STEAM_0:0:237528330
3150,STEAM_0:0:484427328
3151,STEAM_0:0:203349004
3152,err_13152
3153,STEAM_0:1:457187156
3154,STEAM_0:0:469911504
3155,STEAM_0:1:792865167
3156,STEAM_0:1:163614430
3157,STEAM_0:1:222983671
3158,STEAM_0:0:678488553
3159,STEAM_0:0:91827922
3160,STEAM_0:1:127718249
3161,STEAM_0:0:159888829
3162,STEAM_0:1:540710366
3163,STEAM_0:0:542872422
3164,STEAM_0:0:664399136
3165,STEAM_0:1:561156538
3166,STEAM_0:1:657147241
3167,STEAM_0:1:754834730
3168,STEAM_0:0:666159934
3169,STEAM_0:0:53905877
3170,STEAM_0:1:798268142
3171,STEAM_0:0:555704880
3172,err_13172
3173,STEAM_0:0:134542750
3174,err_13174
3175,STEAM_0:1:204776516
3176,STEAM_0:0:533940078
3177,STEAM_0:1:649715188
3178,STEAM_0:1:27526279
3179,STEAM_0:1:233682399
3180,STEAM_0:1:472405991
3181,STEAM_0:0:461674916
3182,STEAM_0:0:221560724
3183,STEAM_0:1:553321567
3184,STEAM_0:1:207523867
3185,STEAM_0:1:717356819
3186,STEAM_0:0:151760477
3187,STEAM_0:1:511946033
3188,STEAM_0:0:671721644
3189,STEAM_0:1:495164654
3190,STEAM_0:0:134431272
3191,STEAM_0:0:545829608
3192,STEAM_0:1:770802747
3193,STEAM_0:0:518906496
3194,STEAM_0:0:202940252
3195,STEAM_0:0:221604283
3196,STEAM_0:0:436935274
3197,STEAM_0:1:440245830
3198,STEAM_0:1:183631951
3199,STEAM_0:1:167333810
3200,STEAM_0:1:146989
3201,STEAM_0:0:444182815
3202,STEAM_0:0:172496544
3203,STEAM_0:1:38636173
3204,STEAM_0:1:429105394
3205,err_13205
3206,STEAM_0:1:106992590
3207,STEAM_0:1:777650625
3208,STEAM_0:0:422438834
3209,STEAM_0:1:487868500
3210,STEAM_0:1:788798467
3211,STEAM_0:1:677490334
3212,STEAM_0:1:236675576
3213,STEAM_0:1:635415944
3214,STEAM_0:0:800589239
3215,STEAM_0:0:578510853
3216,err_13216
3217,STEAM_0:1:70437051
3218,STEAM_0:0:70478576
3219,STEAM_0:1:229742434
3220,STEAM_0:0:787437043
3221,STEAM_0:1:146579983
3222,STEAM_0:0:67860774
3223,STEAM_0:0:499951069
3224,STEAM_0:0:811961581
3225,STEAM_0:0:44624401
3226,STEAM_0:1:497887806
3227,STEAM_0:0:177790123
3228,STEAM_0:0:158806776
3229,STEAM_0:0:195842096
3230,STEAM_0:0:675342325
3231,STEAM_0:0:700801687
3232,STEAM_0:0:616300191
3233,STEAM_0:0:759618102
3234,STEAM_0:0:767839787
3235,STEAM_0:0:454544534
3236,STEAM_0:1:67506820
3237,STEAM_0:0:768714582
3238,STEAM_0:0:637089174
3239,STEAM_0:0:418029362
3240,STEAM_0:1:490500685
3241,STEAM_0:1:464049354
3242,STEAM_0:1:575080107
3243,STEAM_0:0:160840111
3244,STEAM_0:1:506187896
3245,STEAM_0:0:125743912
3246,STEAM_0:0:547046878
3247,STEAM_0:1:696282158
3248,STEAM_0:1:434163985
3249,STEAM_0:1:573596319
3250,STEAM_0:0:69483905
3251,STEAM_0:1:596231454
3252,STEAM_0:1:235354917
3253,STEAM_0:0:504849976
3254,STEAM_0:1:122523950
3255,STEAM_0:1:598423590
3256,err_13256
3257,STEAM_0:0:160438418
3258,err_13258
3259,STEAM_0:0:807993903
3260,STEAM_0:1:215896238
3261,err_13261
3262,STEAM_0:1:590735617
3263,STEAM_0:1:228534188
3264,STEAM_0:1:424525351
3265,STEAM_0:1:168437781
3266,STEAM_0:1:428985236
3267,STEAM_0:1:505089540
3268,err_13268
3269,STEAM_0:0:230057070
3270,STEAM_0:1:128763831
3271,STEAM_0:1:46796563
3272,err_13272
3273,STEAM_0:0:592718960
3274,STEAM_0:0:796021095
3275,err_13275
3276,STEAM_0:0:172485932
3277,STEAM_0:0:51264157
3278,STEAM_0:0:81726780
3279,STEAM_0:1:633687228
3280,STEAM_0:0:175057118
3281,STEAM_0:1:213928190
3282,STEAM_0:1:118855521
3283,STEAM_0:0:156671747
3284,STEAM_0:1:589780048
3285,STEAM_0:1:536617014
3286,STEAM_0:0:535230491
3287,STEAM_0:0:434780730
3288,STEAM_0:0:612852178
3289,STEAM_0:0:677478047
3290,STEAM_0:0:558913251
3291,STEAM_0:1:227340943
3292,STEAM_0:0:513556408
3293,STEAM_0:0:551068290
3294,STEAM_0:1:221569649
3295,STEAM_0:1:697624108
3296,STEAM_0:1:178633881
3297,STEAM_0:1:784639844
3298,STEAM_0:1:82202084
3299,STEAM_0:1:79576547
3300,STEAM_0:1:498952976
3301,STEAM_0:0:178639221
3302,STEAM_0:1:511316706
3303,STEAM_0:1:539174172
3304,STEAM_0:0:633061918
3305,STEAM_0:0:86481388
3306,STEAM_0:0:524827973
3307,STEAM_0:1:884363
3308,STEAM_0:1:513073848
3309,STEAM_0:0:479989499
3310,STEAM_0:0:73437860
3311,err_13311
3312,STEAM_0:1:578301280
3313,err_13313
3314,STEAM_0:0:34385292
3315,STEAM_0:1:580825855
3316,err_13316
3317,STEAM_0:0:172106449
3318,STEAM_0:0:172623218
3319,STEAM_0:1:531369766
3320,STEAM_0:0:121599112
3321,STEAM_0:1:568835827
3322,STEAM_0:0:244686653
3323,STEAM_0:0:449553986
3324,STEAM_0:1:619944310
3325,STEAM_0:1:242170739
3326,STEAM_0:0:752959024
3327,STEAM_0:1:561864962
3328,STEAM_0:1:128087691
3329,STEAM_0:1:74479200
3330,STEAM_0:0:615708808
3331,STEAM_0:0:808632465
3332,STEAM_0:0:226797946
3333,STEAM_0:0:241255590
3334,STEAM_0:0:179186591
3335,STEAM_0:0:422042039
3336,STEAM_0:1:631561742
3337,STEAM_0:1:510673046
3338,STEAM_0:1:639304271
3339,STEAM_0:0:173141728
3340,err_13340
3341,STEAM_0:1:34464194
3342,err_13342
3343,STEAM_0:1:534150719
3344,STEAM_0:1:53661963
3345,STEAM_0:0:546754259
3346,STEAM_0:1:95581505
3347,STEAM_0:0:3553131
3348,STEAM_0:0:176772370
3349,STEAM_0:0:65774672
3350,STEAM_0:1:769114605
3351,STEAM_0:0:468429705
3352,STEAM_0:0:539633422
3353,STEAM_0:1:510555191
3354,STEAM_0:0:657976869
3355,STEAM_0:0:740374096
3356,STEAM_0:1:665458274
3357,STEAM_0:1:702179077
3358,STEAM_0:1:51361695
3359,STEAM_0:0:570783418
3360,err_13360
3361,err_13361
3362,err_13362
3363,STEAM_0:1:624128817
3364,STEAM_0:0:709713969
3365,STEAM_0:0:177785311
3366,STEAM_0:1:113533903
3367,STEAM_0:1:707746569
3368,STEAM_0:1:441282673
3369,err_13369
3370,STEAM_0:0:527064464
3371,STEAM_0:1:713008199
3372,err_13372
3373,STEAM_0:1:187259106
3374,err_13374
3375,STEAM_0:1:468498451
3376,STEAM_0:1:426836664
3377,STEAM_0:1:755668637
3378,STEAM_0:0:625344042
3379,STEAM_0:0:733048267
3380,err_13380
3381,err_13381
3382,STEAM_0:0:714465659
3383,STEAM_0:1:703852457
3384,err_13384
3385,STEAM_0:0:465518787
3386,err_13386
3387,STEAM_0:0:621474236
3388,STEAM_0:1:595358857
3389,STEAM_0:1:70520419
3390,STEAM_0:0:560138564
3391,STEAM_0:1:148235299
3392,STEAM_0:0:148629896
3393,STEAM_0:0:561747339
3394,STEAM_0:0:710148435
3395,STEAM_0:1:766730122
3396,STEAM_0:1:61330347
3397,STEAM_0:1:559347580
